age;temperature_minimum_average;pollen_Psylvestris;pollen_Puncinata;pollen_Bpendula;pollen_Cavellana;pollen_Qpetraea;real_charcoal;ignitions;charcoal_sum;charcoal_Psylvestris;charcoal_Puncinata;charcoal_Bpendula;charcoal_Cavellana;charcoal_Qpetraea 
-9789;0.4590395450592002;515538;43565;27693;12765;0;0.02;0;0;0;0;0;0;0
-9788;-1.0409604549407998;504931;36504;20226;11449;0;0.02;0;0;0;0;0;0;0
-9787;-0.34096045494079985;513857;40210;23461;12075;0;0.02;0;0;0;0;0;0;0
-9786;-0.44096045494079994;514019;40012;22938;11921;0;0.02;0;0;0;0;0;0;0
-9785;0.5590395450592003;523405;45020;27927;12647;0;0.02;0;0;0;0;0;0;0
-9784;0.5590395450592003;524406;45649;28014;12721;0;0.02;0;0;0;0;0;0;0
-9783;0.15903954505920015;523606;44207;26129;12571;0;0.02;0;0;0;0;0;0;0
-9782;0.5590395450592003;528219;46360;28180;12908;0;0.02;0;0;0;0;0;0;0
-9781;-0.1409604549407999;524565;43460;24748;12479;0;0.02;0;0;0;0;0;0;0
-9780;0.6590395450591999;532175;47607;28751;13048;0;0.02;0;0;0;0;0;0;0
-9779;1.0590395450592003;535953;49575;30812;13391;0;0.02;0;0;0;0;0;0;0
-9778;0.5590395450592003;534748;48083;28549;13337;0;0.02;0;0;0;0;0;0;0
-9777;0.05903954505920006;533365;46007;26155;13111;0;0.02;0;0;0;0;0;0;0
-9776;0.05903954505920006;534970;46251;26095;13240;0;0.02;0;0;0;0;0;0;0
-9775;-0.6409604549407999;530555;42303;22793;12544;0;0.02;0;0;0;0;0;0;0
-9774;-1.3409604549407999;524510;37296;19407;11535;0;0.02;0;0;0;0;0;0;0
-9773;-0.24096045494079998;537960;45292;23812;12941;0;0.02;0;0;0;0;0;0;0
-9772;-0.8409604549407999;533252;41440;20856;12279;0;0.02;0;0;0;0;0;0;0
-9771;-0.24096045494079998;540761;46048;23428;13054;0;0.02;0;0;0;0;0;0;0
-9770;-0.1409604549407999;542949;47218;23712;13225;0;0.02;0;0;0;0;0;0;0
-9769;-1.0409604549407998;535088;41277;19742;12123;0;0.02;0;0;0;0;0;0;0
-9768;1.1590395450592;554940;55454;29918;14187;0;0.02;0;0;0;0;0;0;0
-9767;1.1590395450592;555779;56166;29855;14351;0;0.02;0;0;0;0;0;0;0
-9766;-0.44096045494079994;546350;47601;22640;13350;0;0.02;0;0;0;0;0;0;0
-9765;0.8590395450592001;557974;55985;28710;14472;0;0.02;0;0;0;0;0;0;0
-9764;0.5590395450592003;557320;55082;27403;14468;0;0.02;0;0;0;0;0;0;0
-9763;0.2590395450592;557152;53906;26153;14442;0;0.02;0;0;0;0;0;0;0
-9762;-0.040960454940799806;556673;52299;24828;14337;0;0.02;0;0;0;0;0;0;0
-9761;-0.040960454940799806;558151;52698;24812;14436;0;0.02;0;0;0;0;0;0;0
-9760;-0.6409604549407999;555000;48294;22122;13865;0;0.03;0;0;0;0;0;0;0
-9759;-0.1409604549407999;561095;52793;24315;14512;0;0.03;0;0;0;0;0;0;0
-9758;-0.7409604549407999;557194;48157;21513;13798;0;0.03;0;0;0;0;0;0;0
-9757;-0.7409604549407999;558905;48512;21613;13758;0;0.03;0;0;0;0;0;0;0
-9756;0.15903954505920015;568525;56533;25991;14925;0;0.03;0;0;0;0;0;0;0
-9755;-0.24096045494079998;566243;54056;24233;14565;0;0.03;0;0;0;0;0;0;0
-9754;0.6590395450591999;575541;61509;28728;15406;0;0.03;0;0;0;0;0;0;0
-9753;0.9590395450592002;578367;64125;30553;15665;0;0.03;0;0;0;0;0;0;0
-9752;-0.7409604549407999;567029;51636;22620;14148;0;0.03;0;0;0;0;0;0;0
-9751;0.4590395450592002;580247;62041;28482;15430;0;0.03;0;0;0;0;0;0;0
-9750;-0.5409604549407998;572970;53935;23805;14456;0;0.03;0;0;0;0;0;0;0
-9749;-0.7409604549407999;573318;52122;22853;14213;0;0.03;0;0;0;0;0;0;0
-9748;-1.5409604549407998;565819;43480;19234;12485;0;0.03;0;0;0;0;0;0;0
-9747;0.5590395450592003;589193;64480;28919;15466;0;0.03;0;0;0;0;0;0;0
-9746;0.2590395450592;587440;62755;27262;15273;0;0.03;0;0;0;0;0;0;0
-9745;-0.24096045494079998;585543;59075;24947;14863;0;0.03;0;0;0;0;0;0;0
-9744;-0.24096045494079998;587114;59488;24911;14891;2;0.03;0;0;0;0;0;0;0
-9743;0.15903954505920015;592529;63898;26633;15396;2;0.03;0;0;0;0;0;0;0
-9742;0.3590395450592001;595567;66403;27420;15714;2;0.03;0;0;0;0;0;0;0
-9741;1.1590395450592;602025;73342;31465;16366;2;0.03;0;0;0;0;0;0;0
-9740;0.9590395450592002;602325;72890;30379;16399;2;0.03;0;0;0;0;0;0;0
-9739;0.4590395450592002;601325;69804;27823;16182;2;0.03;0;0;0;0;0;0;0
-9738;-0.1409604549407999;599118;64432;24706;15578;2;0.03;0;0;0;0;0;0;0
-9737;-0.6409604549407999;596842;59100;22082;14817;2;0.03;0;0;0;0;0;0;0
-9736;-0.6409604549407999;598979;59106;22023;14853;2;0.03;0;0;0;0;0;0;0
-9735;-0.24096045494079998;604518;64264;23869;15376;2;0.03;0;0;0;0;0;0;0
-9734;-0.5409604549407998;602863;61356;22377;14929;2;0.03;0;0;0;0;0;0;0
-9733;-0.5409604549407998;604979;61820;22416;14893;2;0.03;0;0;0;0;0;0;0
-9732;-1.7409604549408;592133;46297;17205;12215;1;0.03;0;0;0;0;0;0;0
-9731;-0.34096045494079985;610922;64967;23549;14867;2;0.03;0;0;0;0;0;0;0
-9730;0.8590395450592001;619924;78446;29716;16018;3;0.03;0;0;0;0;0;0;0
-9729;0.3590395450592001;617180;75133;27225;15748;2;0.03;0;0;0;0;0;0;0
-9728;0.9590395450592002;623001;81558;30550;16268;3;0.03;0;0;0;0;0;0;0
-9727;0.9590395450592002;623913;82391;30695;16412;3;0.03;0;0;0;0;0;0;0
-9726;1.4590395450592002;627933;87267;33637;16801;3;0.03;0;0;0;0;0;0;0
-9725;-0.1409604549407999;620033;73441;25452;15650;2;0.04;0;0;0;0;0;0;0
-9724;0.5590395450592003;627827;81076;29109;16397;3;0.04;0;0;0;0;0;0;0
-9723;1.3590395450592;633051;88456;33477;16912;3;0.04;0;0;0;0;0;0;0
-9722;1.0590395450592003;632706;87396;32097;16859;3;0.04;0;0;0;0;0;0;0
-9721;-0.040960454940799806;627945;77083;26393;16053;2;0.04;0;0;0;0;0;0;0
-9720;1.5590395450592003;639203;92121;35058;17278;4;0.04;0;0;0;0;0;0;0
-9719;0.5590395450592003;634878;85013;29825;16845;3;0.04;0;0;0;0;0;0;0
-9718;1.3590395450592;640788;92574;34324;17424;4;0.04;0;0;0;0;0;0;0
-9717;1.4590395450592002;642112;94193;35043;17583;4;0.04;0;0;0;0;0;0;0
-9716;0.05903954505920006;635968;81773;27593;16687;3;0.04;0;0;0;0;0;0;0
-9715;0.7590395450592;642618;89664;31560;17379;3;0.04;0;0;0;0;0;0;0
-9714;1.0590395450592003;644801;92760;33317;17694;4;0.05;1;394.2045998045464;391.65;0;2.5545998045464127;0;0
-9713;1.1590395450592;645989;94591;34019;17830;4;0.05;1;0;0;0;0;0;0
-9712;1.0590395450592003;646908;94533;33620;17893;4;0.05;0;0;0;0;0;0;0
-9711;0.15903954505920015;643392;85851;28944;17290;3;0.05;0;0;0;0;0;0;0
-9710;-0.34096045494079985;642385;79153;26247;16569;2;0.05;0;0;0;0;0;0;0
-9709;0.6590395450591999;650269;91595;31603;17658;4;0.05;0;0;0;0;0;0;0
-9708;-0.44096045494079994;643505;78726;25908;16211;2;0.05;0;0;0;0;0;0;0
-9707;0.05903954505920006;649413;85631;28470;16867;3;0.05;0;0;0;0;0;0;0
-9706;0.8590395450592001;654289;95143;32832;17501;4;0.05;0;0;0;0;0;0;0
-9705;0.2590395450592;651311;89816;29601;17009;3;0.06;0;0;0;0;0;0;0
-9704;0.7590395450592;655002;95804;32249;17482;4;0.06;0;0;0;0;0;0;0
-9703;0.4590395450592002;653903;93575;30568;17226;4;0.06;0;0;0;0;0;0;0
-9702;-0.7409604549407999;647829;77406;24248;15352;2;0.06;1;14143.508465415136;11021.63017312291;1732.627574088233;155.0252120749112;1234.22550612908;0
-9701;-0.1409604549407999;642980;84042;27031;14787;3;0.06;1;215.70374240888242;199.75381178666498;14.844701397781343;1.1052292244361022;0;0
-9700;-0.5409604549407998;640795;78643;24598;14046;2;0.06;0;0;0;0;0;0;0
-9699;-0.7409604549407999;640174;75935;23295;13443;2;0.06;0;0;0;0;0;0;0
-9698;-0.7409604549407999;641412;75884;22984;13232;2;0.06;1;154847.4582741059;129640.98856601989;23360.552998263636;1845.9167098223738;0;0
-9697;-0.44096045494079994;513639;55024;22505;13437;3;0.06;0;0;0;0;0;0;0
-9696;0.4590395450592002;518052;60495;26552;14096;4;0.06;0;0;0;0;0;0;0
-9695;0.05903954505920006;515843;59020;24600;13733;4;0.07;1;251.79595555712154;202.99870504892908;0;48.797250508192455;0;0
-9694;-0.040960454940799806;515917;58898;24013;13570;4;0.07;0;0;0;0;0;0;0
-9693;-0.44096045494079994;514576;56481;22157;13084;3;0.07;0;0;0;0;0;0;0
-9692;-0.44096045494079994;514748;56623;21943;12978;3;0.07;0;0;0;0;0;0;0
-9691;-0.24096045494079998;515951;58188;22603;13074;3;0.07;1;0;0;0;0;0;0
-9690;-0.9409604549407999;512432;53443;19466;12032;2;0.07;0;0;0;0;0;0;0
-9689;-0.9409604549407999;512754;53487;19253;11714;2;0.07;0;0;0;0;0;0;0
-9688;-1.5409604549407998;508844;48232;16706;10536;2;0.07;1;198.84569465955497;196.8;0;2.0456946595549534;0;0
-9687;-0.8409604549407999;514156;54474;19092;11057;2;0.07;0;0;0;0;0;0;0
-9686;0.15903954505920015;519036;61599;23177;11701;4;0.07;0;0;0;0;0;0;0
-9685;-1.4409604549408;510118;50939;16829;9752;2;0.07;0;0;0;0;0;0;0
-9684;-0.6409604549407999;516499;56951;19464;10445;3;0.07;0;0;0;0;0;0;0
-9683;0.2590395450592;520441;63084;22738;11002;5;0.07;0;0;0;0;0;0;0
-9682;-0.34096045494079985;517671;60162;19988;10499;3;0.07;0;0;0;0;0;0;0
-9681;-0.8409604549407999;515845;56699;17757;9850;3;0.07;0;0;0;0;0;0;0
-9680;-0.24096045494079998;519265;61102;19950;10187;4;0.07;0;0;0;0;0;0;0
-9679;-1.5409604549407998;511744;51258;14746;8544;2;0.07;0;0;0;0;0;0;0
-9678;-0.7409604549407999;518163;57853;17512;9238;3;0.07;1;0;0;0;0;0;0
-9677;0.4590395450592002;523161;65548;22486;9974;3;0.07;0;0;0;0;0;0;0
-9676;-0.5409604549407998;519135;60423;18188;9357;0;0.06;0;0;0;0;0;0;0
-9675;-1.2409604549408;515860;55044;15611;8536;0;0.06;1;3854.8403906001427;3803.650263234892;0;51.19012736525084;0;0
-9674;-1.3409604549407999;512069;53894;15243;8167;0;0.06;1;0;0;0;0;0;0
-9673;-0.040960454940799806;519462;63733;20413;9314;0;0.06;1;14414.672355274375;13327.804279664893;0;615.3074858944041;471.5605897150772;0
-9672;-1.1409604549408;500669;56389;15560;7977;0;0.06;0;0;0;0;0;0;0
-9671;0.2590395450592;507866;66040;20995;8987;0;0.06;1;12.1907405234562;5.572906318672143;4.630793276411845;1.9870409283722106;0;0
-9670;-0.34096045494079985;505433;63024;18696;8747;0;0.06;0;0;0;0;0;0;0
-9669;-0.6409604549407999;504911;61143;17620;8571;0;0.06;1;0;0;0;0;0;0
-9668;0.4590395450592002;510405;68343;22251;9168;0;0.06;1;997.100746563977;983.1277266407776;0;13.973019923199397;0;0
-9667;0.5590395450592003;510005;69375;22865;9269;0;0.05;1;0;0;0;0;0;0
-9666;0.3590395450592001;509987;69024;22308;9276;0;0.05;1;0;0;0;0;0;0
-9665;-0.040960454940799806;509287;67024;20742;9196;0;0.05;0;0;0;0;0;0;0
-9664;-0.5409604549407998;507595;63984;18860;8977;0;0.05;0;0;0;0;0;0;0
-9663;-0.040960454940799806;510454;67127;21059;9260;0;0.05;0;0;0;0;0;0;0
-9662;-0.5409604549407998;508880;63969;18974;9028;0;0.05;0;0;0;0;0;0;0
-9661;-0.6409604549407999;508851;63388;18517;8960;0;0.05;0;0;0;0;0;0;0
-9660;1.8590395450592;518244;76334;29789;9849;0;0.04;0;0;0;0;0;0;0
-9659;0.2590395450592;513036;70650;22966;9553;0;0.04;0;0;0;0;0;0;0
-9658;0.6590395450591999;515470;72966;25045;9827;0;0.04;0;0;0;0;0;0;0
-9657;0.3590395450592001;515081;71820;23798;9788;0;0.04;0;0;0;0;0;0;0
-9656;-0.34096045494079985;512531;67668;20754;9466;0;0.04;0;0;0;0;0;0;0
-9655;-0.7409604549407999;510957;64586;19076;9233;0;0.04;0;0;0;0;0;0;0
-9654;-0.44096045494079994;512989;66795;20390;9443;0;0.04;0;0;0;0;0;0;0
-9653;-1.0409604549407998;510190;62004;17726;8962;0;0.04;0;0;0;0;0;0;0
-9652;0.15903954505920015;516958;71418;23197;9761;0;0.03;0;0;0;0;0;0;0
-9651;-0.7409604549407999;512594;65294;19126;9249;0;0.03;0;0;0;0;0;0;0
-9650;-0.6409604549407999;513891;66388;19663;9316;0;0.03;0;0;0;0;0;0;0
-9649;0.7590395450592;520849;76033;26574;10165;0;0.03;0;0;0;0;0;0;0
-9648;0.3590395450592001;519102;74529;24850;10090;0;0.03;0;0;0;0;0;0;0
-9647;1.7590395450592;524996;81627;32033;10609;0;0.03;0;0;0;0;0;0;0
-9646;-0.6409604549407999;515677;69320;21095;9607;0;0.03;0;0;0;0;0;0;0
-9645;0.3590395450592001;521847;75913;26010;10372;0;0.03;0;0;0;0;0;0;0
-9644;0.8590395450592001;524797;79064;28469;10714;0;0.03;0;0;0;0;0;0;0
-9643;-0.44096045494079994;518753;71192;22687;9970;0;0.03;0;0;0;0;0;0;0
-9642;0.5590395450592003;525816;78199;27379;10701;0;0.03;0;0;0;0;0;0;0
-9641;0.6590395450591999;526633;79114;27947;10843;0;0.03;0;0;0;0;0;0;0
-9640;0.05903954505920006;525012;75776;25088;10597;0;0.03;0;0;0;0;0;0;0
-9639;-1.0409604549407998;518528;66777;19918;9464;0;0.03;0;0;0;0;0;0;0
-9638;-0.5409604549407998;523835;71031;22108;9987;0;0.03;0;0;0;0;0;0;0
-9637;0.7590395450592;531542;81249;28327;10890;0;0.03;0;0;0;0;0;0;0
-9636;0.6590395450591999;532170;81261;27869;10923;0;0.03;0;0;0;0;0;0;0
-9635;0.2590395450592;531489;79283;26151;10816;0;0.03;0;0;0;0;0;0;0
-9634;0.15903954505920015;532177;78834;25865;10858;0;0.03;0;0;0;0;0;0;0
-9633;-1.1409604549408;524499;67494;19819;9536;0;0.03;0;0;0;0;0;0;0
-9632;0.15903954505920015;534938;79440;25929;10946;0;0.03;0;0;0;0;0;0;0
-9631;-1.1409604549408;526639;67653;19774;9528;0;0.03;0;0;0;0;0;0;0
-9630;-1.2409604549408;527231;66366;19357;9240;1;0.03;0;0;0;0;0;0;0
-9629;-0.1409604549407999;537113;77726;24512;10513;2;0.03;0;0;0;0;0;0;0
-9628;-0.8409604549407999;532651;71415;21179;9795;1;0.03;0;0;0;0;0;0;0
-9627;-0.34096045494079985;538496;76817;23412;10317;2;0.04;0;0;0;0;0;0;0
-9626;0.8590395450592001;547275;87493;29544;11043;2;0.04;0;0;0;0;0;0;0
-9625;1.0590395450592003;549703;89544;30730;11211;2;0.04;0;0;0;0;0;0;0
-9624;0.6590395450591999;549231;87594;28882;11169;2;0.04;0;0;0;0;0;0;0
-9623;-0.040960454940799806;546360;82197;25428;10839;2;0.04;0;0;0;0;0;0;0
-9622;-0.8409604549407999;541803;74458;21524;10054;1;0.05;0;0;0;0;0;0;0
-9621;-0.1409604549407999;549894;81458;24985;10851;2;0.05;1;4721.742525601201;2033.452510131651;2492.70794533346;14.438390799742036;181.14367933634858;0
-9620;-0.7409604549407999;544008;73181;22066;10004;2;0.05;1;10622.484191818221;10481.540655095307;0;140.94353672291388;0;0
-9619;-0.7409604549407999;535497;73311;22025;9971;2;0.05;1;7537.442399800619;5184.138351144223;2000.8296026834164;352.4744459729791;0;0
-9618;-1.6409604549408;522268;61290;17473;8506;1;0.05;0;0;0;0;0;0;0
-9617;-0.040960454940799806;539880;79041;25070;10563;2;0.06;0;0;0;0;0;0;0
-9616;0.05903954505920006;541609;80491;25690;10665;2;0.06;0;0;0;0;0;0;0
-9615;0.15903954505920015;543945;82137;26439;10835;2;0.06;0;0;0;0;0;0;0
-9614;0.8590395450592001;550636;88588;30360;11446;3;0.06;1;0;0;0;0;0;0
-9613;0.2590395450592;548466;84223;27474;11124;2;0.07;0;0;0;0;0;0;0
-9612;0.4590395450592002;551510;86475;28735;11435;2;0.07;1;63670.99861655136;51689.02926489847;10659.456427154375;1322.5129244985185;0;0
-9611;1.0590395450592003;504297;78963;30838;11940;3;0.07;0;0;0;0;0;0;0
-9610;-1.2409604549408;490528;64816;19528;9270;2;0.07;0;0;0;0;0;0;0
-9609;-0.1409604549407999;500486;72631;24748;11092;2;0.07;1;197.9771250674508;195;0;2.977125067450811;0;0
-9608;0.5590395450592003;504831;76839;28420;11813;3;0.08;1;0;0;0;0;0;0
-9607;0.5590395450592003;505913;77262;28680;11992;3;0.08;0;0;0;0;0;0;0
-9606;-0.44096045494079994;500762;71099;23796;11022;2;0.08;0;0;0;0;0;0;0
-9605;-1.4409604549408;493582;62643;19121;9205;2;0.08;0;0;0;0;0;0;0
-9604;0.05903954505920006;506279;74732;26444;11701;3;0.09;1;329.6474382311946;314.1674387432905;0;15.47999948790409;0;0
-9603;0.7590395450592;510216;78777;30244;12326;3;0.09;0;0;0;0;0;0;0
-9602;-0.24096045494079998;505094;73341;24955;11477;2;0.09;0;0;0;0;0;0;0
-9601;0.4590395450592002;510857;77899;28741;12301;3;0.09;1;0;0;0;0;0;0
-9600;0.05903954505920006;508786;75770;26730;12038;3;0.09;0;0;0;0;0;0;0
-9599;1.6590395450592;517789;83249;35796;13145;5;0.09;0;0;0;0;0;0;0
-9598;1.1590395450592;516315;81892;33503;13123;4;0.09;0;0;0;0;0;0;0
-9597;0.15903954505920015;512820;77438;28337;12600;3;0.1;0;0;0;0;0;0;0
-9596;-0.34096045494079985;510367;73854;25677;12115;2;0.1;1;6060.4183898108695;5699.328096094001;0;361.09029371686825;0;0
-9595;-0.040960454940799806;507876;76046;27129;12588;3;0.1;0;0;0;0;0;0;0
-9594;-0.44096045494079994;505672;73109;24981;12162;2;0.1;1;610.932538534275;588.5999999999991;0;22.33253853427587;0;0
-9593;-0.24096045494079998;507554;74816;26111;12462;3;0.1;0;0;0;0;0;0;0
-9592;-0.6409604549407999;505394;71676;23991;11916;2;0.1;1;0;0;0;0;0;0
-9591;0.3590395450592001;512294;79192;29461;13243;4;0.1;0;0;0;0;0;0;0
-9590;0.4590395450592002;513515;79975;30013;13395;4;0.1;1;57219.6653964472;31911.21706412574;23532.22529625798;531.8084071258974;1244.414628937582;0
-9589;-0.34096045494079985;477304;53255;25191;11679;3;0.1;0;0;0;0;0;0;0
-9588;-0.1409604549407999;479737;54393;26299;11932;3;0.1;0;0;0;0;0;0;0
-9587;-0.7409604549407999;475818;51356;23125;11188;2;0.1;1;6668.065723575734;5357.674594202774;737.25239811151;41.934136182902265;531.2045950785486;0
-9586;0.2590395450592;477741;54859;28159;11769;4;0.1;1;0;0;0;0;0;0
-9585;-0.040960454940799806;476888;53905;26719;11635;3;0.1;0;0;0;0;0;0;0
-9584;-1.0409604549407998;470084;49587;21706;10366;2;0.1;1;0;0;0;0;0;0
-9583;0.2590395450592;479760;55081;28398;11884;4;0.11;0;0;0;0;0;0;0
-9582;-0.34096045494079985;477029;53011;25194;11548;3;0.11;0;0;0;0;0;0;0
-9581;0.7590395450592;483189;57023;31049;12062;5;0.11;1;0;0;0;0;0;0
-9580;-0.040960454940799806;480662;54715;26977;11709;3;0.11;0;0;0;0;0;0;0
-9579;0.7590395450592;485426;57466;31168;11997;5;0.11;0;0;0;0;0;0;0
-9578;0.9590395450592002;487495;58193;32321;12106;6;0.12;1;0;0;0;0;0;0
-9577;-0.44096045494079994;480398;53487;25361;11212;3;0.12;0;0;0;0;0;0;0
-9576;0.15903954505920015;485257;55938;28238;11486;4;0.12;0;0;0;0;0;0;0
-9575;-0.040960454940799806;484391;55259;27063;11234;4;0.12;0;0;0;0;0;0;0
-9574;-0.5409604549407998;482442;53181;24373;10728;3;0.13;0;0;0;0;0;0;0
-9573;-1.1409604549408;478135;49895;21327;9767;2;0.13;0;0;0;0;0;0;0
-9572;-0.44096045494079994;484671;53719;24222;10186;3;0.13;1;1027.8783640784898;993.1141953527506;0;34.76416872573921;0;0
-9571;0.15903954505920015;488437;56434;26889;10443;5;0.14;0;0;0;0;0;0;0
-9570;-0.44096045494079994;485285;53987;23810;9856;3;0.14;0;0;0;0;0;0;0
-9569;0.6590395450591999;493048;58712;29329;10411;6;0.14;1;0;0;0;0;0;0
-9568;-0.1409604549407999;489329;56036;25257;9867;4;0.15;2;199.0984993210836;193.05;0;6.04849932108359;0;0
-9567;1.4590395450592002;498397;61261;33496;10544;10;0.15;0;0;0;0;0;0;0
-9566;0.4590395450592002;495197;58849;28454;10234;6;0.15;0;0;0;0;0;0;0
-9565;-0.44096045494079994;490545;55067;24038;9640;3;0.16;2;0;0;0;0;0;0
-9564;-0.040960454940799806;494766;56893;25886;9835;4;0.16;0;0;0;0;0;0;0
-9563;0.05903954505920006;496456;57571;26404;9951;5;0.16;2;0;0;0;0;0;0
-9562;-0.6409604549407999;492390;54043;22976;9377;3;0.17;0;0;0;0;0;0;0
-9561;1.5590395450592003;506228;63110;34124;10576;12;0.17;2;349.4402962444293;336.6947003512943;0;10.249939148628465;2.495656744506546;0
-9560;0.7590395450592;503784;61088;30181;10454;8;0.17;0;0;0;0;0;0;0
-9559;0.4590395450592002;503644;60309;28558;10494;7;0.17;0;0;0;0;0;0;0
-9558;0.7590395450592;506973;61783;30129;10776;8;0.18;0;0;0;0;0;0;0
-9557;1.2590395450592;510418;63783;32723;11084;11;0.18;2;1404.3717514688478;1371.7429922335004;0;32.62875923534735;0;0
-9556;0.4590395450592002;506748;61205;28759;10909;7;0.18;0;0;0;0;0;0;0
-9555;0.2590395450592;507036;60496;27832;10886;6;0.19;0;0;0;0;0;0;0
-9554;0.8590395450592001;512090;63367;30876;11285;9;0.19;0;0;0;0;0;0;0
-9553;0.2590395450592;510107;61141;27755;11076;7;0.19;0;0;0;0;0;0;0
-9552;-0.040960454940799806;509630;59967;26232;10928;5;0.19;2;1245.6792464844825;1165.5026877066266;39.748278852176;22.768467893328644;17.659812032351397;0
-9551;0.2590395450592;511764;61650;27578;11196;7;0.19;0;0;0;0;0;0;0
-9550;-0.9409604549407999;503730;54529;21532;10090;3;0.2;2;0;0;0;0;0;0
-9549;0.5590395450592003;517027;63588;28453;11470;9;0.2;0;0;0;0;0;0;0
-9548;-0.5409604549407998;510175;57525;22694;10660;4;0.2;0;0;0;0;0;0;0
-9547;0.3590395450592001;518679;63160;26889;11477;8;0.2;0;0;0;0;0;0;0
-9546;-0.34096045494079985;514968;59351;23446;10930;5;0.2;0;0;0;0;0;0;0
-9545;0.5590395450592003;523160;64857;27820;11737;9;0.2;2;6075.431652339978;5766.654107129398;0;308.7775452105805;0;0
-9544;-0.040960454940799806;514993;61633;24652;11385;6;0.2;0;0;0;0;0;0;0
-9543;0.8590395450592001;522764;67284;29061;12107;12;0.2;0;0;0;0;0;0;0
-9542;-0.34096045494079985;516027;60482;23421;11175;5;0.2;0;0;0;0;0;0;0
-9541;-0.7409604549407999;514585;57587;21578;10668;4;0.2;2;35518.217933325956;30074.469759121843;4762.69500767957;677.8940550386321;3.1591114859092224;0
-9540;1.1590395450592;496511;61728;29866;12317;16;0.2;0;0;0;0;0;0;0
-9539;-0.34096045494079985;489085;55702;22736;11172;5;0.2;2;0;0;0;0;0;0
-9538;-0.24096045494079998;491228;56294;23003;11223;6;0.2;2;8913.774412827472;8824.74549695366;0;89.02891587381214;0;0
-9537;-0.6409604549407999;480655;54190;20753;10686;4;0.2;2;998.7608371407229;390.14842821309617;591.35;3.7349828640832965;7.291324584104656;6.23610147943865
-9536;0.15903954505920015;486607;58103;24508;11694;0;0.2;2;0;0;0;0;0;0
-9535;0.6590395450591999;490110;60851;27001;12235;0;0.2;2;394.3455570263428;393.00357161445817;0;1.341985411884676;0;0
-9534;0.9590395450592002;491986;62406;28634;12578;0;0.2;2;4098.7289484761895;4032.991196851609;27.699195128989793;38.0385564955906;0;0
-9533;0.9590395450592002;489464;62791;28854;12789;0;0.2;2;2029.7536183861898;1943.0136642794084;0;86.73995410678128;0;0
-9532;0.6590395450591999;487219;61920;27598;12713;0;0.2;2;403.18240011156115;399.9999737128567;0;3.182426398704474;0;0
-9531;0.2590395450592;486104;60550;25847;12521;0;0.2;0;0;0;0;0;0;0
-9530;0.2590395450592;487535;60631;26078;12632;0;0.2;0;0;0;0;0;0;0
-9529;1.1590395450592;492967;65189;30816;13499;0;0.2;2;0;0;0;0;0;0
-9528;0.6590395450591999;491578;63467;28457;13326;0;0.19;2;5632.8648701259945;4180.567068256574;1137.4878917470037;314.80991012241736;0;0
-9527;0.2590395450592;486690;60937;26475;13059;0;0.19;0;0;0;0;0;0;0
-9526;-0.44096045494079994;483577;57235;23225;12239;0;0.19;2;7604.409139013254;6958.25394403834;0;646.1551949749143;0;0
-9525;-0.34096045494079985;478873;57960;22946;12397;0;0.19;0;0;0;0;0;0;0
-9524;-0.34096045494079985;479592;58153;22813;12434;0;0.19;0;0;0;0;0;0;0
-9523;-0.24096045494079998;481250;58947;23144;12600;0;0.19;0;0;0;0;0;0;0
-9522;-0.34096045494079985;481800;58709;22719;12519;0;0.19;2;5897.392615881313;5703.944186504644;0;193.44842937666866;0;0
-9521;1.0590395450592003;483851;66398;29511;14197;0;0.19;2;1205.9620964444568;791.991074137693;83.88270375562298;19.951866482677648;310.13645206846326;0
-9520;-0.34096045494079985;477185;59680;22714;12489;0;0.18;0;0;0;0;0;0;0
-9519;0.6590395450591999;483662;65288;27856;13797;0;0.18;2;1248.7278029930676;1155.7437750466104;0;92.98402794645718;0;0
-9518;0.7590395450592;484058;66244;28312;14024;0;0.18;0;0;0;0;0;0;0
-9517;-0.34096045494079985;479417;60268;23083;12845;0;0.18;0;0;0;0;0;0;0
-9516;-1.3409604549407999;474164;52522;18499;10766;0;0.18;2;1923.0020080165345;1873.541583006936;0;49.460425009598474;0;0
-9515;-1.1409604549408;475351;53939;19322;11200;0;0.18;0;0;0;0;0;0;0
-9514;0.05903954505920006;484004;63250;24799;13577;0;0.18;2;0;0;0;0;0;0
-9513;0.05903954505920006;484578;63751;24764;13677;0;0.17;2;14317.542414360862;8629.475260686697;4427.832983513796;238.6415217404845;1021.5926484198837;0
-9512;-0.1409604549407999;476149;58573;23577;12576;0;0.17;0;0;0;0;0;0;0
-9511;0.2590395450592;479068;61210;25673;13186;0;0.17;2;18.242412936381935;16.400753321040785;0;1.841659615341151;0;0
-9510;-0.1409604549407999;478207;59304;23769;12831;0;0.17;0;0;0;0;0;0;0
-9509;0.4590395450592002;482215;62793;26656;13760;0;0.17;0;0;0;0;0;0;0
-9508;-0.1409604549407999;479903;59990;23790;13209;0;0.17;0;0;0;0;0;0;0
-9507;0.2590395450592;483120;62417;25623;13959;0;0.17;2;3965.7040299310465;2100.98436046269;617.0622568557983;101.53491633935724;1146.122496273201;0
-9506;0.9590395450592002;484550;65292;28999;13533;0;0.17;0;0;0;0;0;0;0
-9505;0.6590395450591999;484577;64494;27544;13514;0;0.16;2;0;0;0;0;0;0
